kepid,method,epoch,mid_bkjd,oc_min,timing_error_min,duration_hours,tdv_min,tdv_error_min
9944201,pipeline,87,194.45679015044215,-7.05857730473781,2.097936029765334,2.4,-27.90422535211264,12.0
9944201,pipeline,88,195.17746338777738,-8.596069695076949,2.0974367916182013,3.28,24.89577464788735,12.0
9944201,pipeline,89,195.88781868922274,-24.991389766792054,2.097492078447092,2.4,-27.90422535211264,12.0
9944201,pipeline,90,196.62407253333666,-4.092808395866996,2.098580312617743,2.4,-27.90422535211264,12.0
9944201,pipeline,91,197.37972712316835,44.74284680873552,2.097514944935752,2.48,-23.104225352112636,12.0
9944201,pipeline,92,198.09663875069265,37.788636290647446,2.097922825079241,2.4,-27.90422535211264,12.0
9944201,pipeline,93,198.7719761277821,-29.032494853622666,2.097768435043418,2.56,-18.30422535211263,12.0
9944201,pipeline,94,199.5040494332157,-14.153889182271087,2.098825214945696,3.04,10.495774647887366,12.0
9944201,pipeline,95,200.2712840198695,51.35696144614485,1.7107431030553573,2.4,-27.90422535211264,12.0
9944201,pipeline,96,200.9394425695133,-25.80168121989118,2.1055278418376098,2.7199999999999998,-8.704225352112651,12.0
9944201,pipeline,97,201.67282980275579,-9.03101950373184,2.105821079734752,2.8,-3.904225352112647,12.0
9944201,pipeline,98,202.38684880162978,-20.1506152782531,2.1056428660639632,3.5999999999999996,44.09577464788734,12.0
9944201,pipeline,99,203.05709739300002,-94.29959785818482,2.6147550310224292,5.6,164.09577464788734,12.0
9944201,pipeline,100,203.83840197130064,-8.527959258326518,2.10567632160306,2.7199999999999998,-8.704225352112651,12.0
9944201,pipeline,101,204.57147350090253,7.7880892152734305,2.1054501926880134,2.4,-27.90422535211264,12.0
9944201,pipeline,102,205.26903599077525,-27.028879521039926,2.1046255091314636,2.56,-18.30422535211263,12.0
9944201,pipeline,103,206.00335925959092,-8.910326579548382,2.1051914360168467,2.8,-3.904225352112647,12.0
9944201,pipeline,104,206.79065835649772,85.4934188131574,1.5095193008261876,2.4,-27.90422535211264,12.0
9944201,pipeline,105,207.4335144411308,-28.10077346824073,2.1031587115984025,2.4,-27.90422535211264,12.0
9944201,pipeline,106,208.1670494332493,-11.117338970666424,3.9692965039761137,2.4,-27.90422535211264,12.0
9944201,pipeline,107,208.88442060949967,-17.40979932321352,2.1050978013776236,2.4,-27.90422535211264,12.0
9944201,pipeline,108,209.62288904001517,6.677786466066209,2.103136679111545,2.4,-27.90422535211264,12.0
9944201,pipeline,109,210.35291102621665,18.602492443119445,2.104028515235768,2.4,-27.90422535211264,12.0
9944201,pipeline,110,211.04921917083115,-18.020733465068588,2.103617563975117,2.88,0.8957746478873574,12.0
9944201,pipeline,111,211.75368331040687,-42.89932662906722,1.402714722637498,2.4,-27.90422535211264,12.0
9944201,pipeline,112,212.48302454928452,-31.954896798365553,2.1028977121118384,2.4,-27.90422535211264,12.0
9944201,pipeline,113,213.21528160945456,-16.811684306539973,2.103240916031854,2.4,-27.90422535211264,12.0
9944201,pipeline,114,213.9302335473013,-26.58784796031796,2.1028392983050472,2.4,-27.90422535211264,12.0
9944201,pipeline,115,214.6444537913714,-37.41765065244181,2.103904620702708,3.4399999999999995,34.49577464788733,12.0
9944201,pipeline,116,215.3841475521742,-11.565589249453296,2.1042152969808283,2.6399999999999997,-13.504225352112655,12.0
9944201,pipeline,117,216.09754139204617,-23.5854139868934,2.1039685267164785,3.5999999999999996,44.09577464788734,12.0
9944201,pipeline,118,216.81344525807228,-31.990801062370338,2.1038889368954803,2.48,-23.104225352112636,12.0
9944201,pipeline,119,217.54670567722823,-15.402751630831517,2.2201553128605096,2.4,-27.90422535211264,12.0
9944201,pipeline,120,218.25759277233684,-31.03228882751864,1.4337259645867368,3.9999999999999996,68.09577464788734,12.0
9944201,pipeline,121,218.98273239432018,-26.138187324577302,2.1032826756309535,2.7199999999999998,-8.704225352112651,12.0
9944201,pipeline,122,219.71639243919574,-8.974676856801125,2.104553385183661,2.6399999999999997,-13.504225352112655,12.0
9944201,pipeline,123,220.48496968147813,58.46959787672404,1.8819831518533667,3.28,24.89577464788735,12.0
9944201,pipeline,124,221.14536303100186,-29.870932962139705,2.1039841594479247,2.48,-23.104225352112636,12.0
9944201,pipeline,125,221.88116146111312,-9.628147755001919,2.1047360685368557,2.56,-18.30422535211263,12.0
9944201,pipeline,126,222.63828181986761,41.318214698389966,2.1048843670621284,2.4,-27.90422535211264,12.0
9944201,pipeline,127,223.30147539638273,-42.98998927288267,1.7670222966100497,2.4,-27.90422535211264,12.0
9944201,pipeline,128,224.04538320137925,-11.069704230962998,2.1025633875020646,2.4,-27.90422535211264,12.0
9944201,pipeline,129,224.76201745326992,-18.423335661477722,2.104055772556516,2.7199999999999998,-8.704225352112651,12.0
9944201,pipeline,130,225.53998098115486,62.537190339794506,2.1033583616869276,2.4,-27.90422535211264,12.0
9944201,pipeline,131,226.21359676546788,-6.763034402520134,2.1038502907452594,2.56,-18.30422535211263,12.0
9944201,pipeline,132,226.92965091161386,-14.952018105386742,2.1035845167504785,2.6399999999999997,-13.504225352112655,12.0
9944201,pipeline,133,227.6421802113956,-28.21678057270219,2.1029100186097196,3.5999999999999996,44.09577464788734,12.0
9944201,pipeline,134,228.3592624476263,-34.9253145536386,2.102355806804814,2.4,-27.90422535211264,12.0
9944201,pipeline,135,229.13450616214817,42.118680204830525,2.1032804510095375,2.8,-3.904225352112647,12.0
9944201,pipeline,136,229.80979858398874,-24.767186497829243,2.1025467073582265,3.1199999999999997,15.295774647887344,12.0
9944201,pipeline,138,231.154303266,-167.29435270772228,60.0,,,
9944201,pipeline,139,231.97562462252424,-23.89855346589684,2.1018066382511513,2.96,5.695774647887362,12.0
9944201,pipeline,140,232.729597161404,22.514948367888792,2.1042358028263886,2.4,-27.90422535211264,12.0
9944201,pipeline,141,233.44730080488443,16.70124082667826,2.1058021426613545,2.4,-27.90422535211264,12.0
9944201,pipeline,142,234.1418836418925,-22.40642803479659,2.1073204213551495,2.7199999999999998,-8.704225352112651,12.0
9944201,pipeline,143,234.85328183472066,-37.29998451530719,2.107497250228384,2.4,-27.90422535211264,12.0
9944201,pipeline,144,235.59150809565372,-13.561122924734264,2.107863908908085,2.4,-27.90422535211264,12.0
9944201,pipeline,145,236.29526086722768,-39.46408601134863,1.5837458674608427,2.4,-27.90422535211264,12.0
9944201,pipeline,146,237.023269970932,-30.43793083015771,2.107523993878522,3.4399999999999995,34.49577464788733,12.0
9944201,pipeline,147,237.8062226437592,57.70696388794477,1.1500926625485208,3.9999999999999996,68.09577464788734,12.0
9944201,pipeline,148,238.47353146515582,-20.67528745402342,2.107951530482396,2.8,-3.904225352112647,12.0
9944201,pipeline,149,239.18698546447186,-32.60848259195427,2.1072442727172223,3.5999999999999996,44.09577464788734,12.0
9944201,pipeline,150,239.90375096376872,-39.77311775755879,2.107018466697229,2.56,-18.30422535211263,12.0
9944201,pipeline,151,240.67551655933315,32.262385702147185,2.1066253708073654,2.4,-27.90422535211264,12.0
9944201,pipeline,152,241.37480060575837,-0.07554159857136256,2.107327411486877,2.4,-27.90422535211264,12.0
9944201,pipeline,153,242.1369516993646,58.11507904133123,1.3479396043593175,3.92,63.295774647887356,12.0
9944201,pipeline,154,242.8062580720814,-17.390698399567555,2.10721255364734,2.56,-18.30422535211263,12.0
9944201,pipeline,155,243.56062438741412,29.589841526531018,2.1064322697961635,2.56,-18.30422535211263,12.0
9944201,pipeline,156,244.3047284639824,61.792757631733366,1.6477756387848455,2.4,-27.90422535211264,12.0
9944201,pipeline,157,245.00996456208097,38.02578474063466,2.1064139866475537,2.96,5.695774647887362,12.0
9944201,pipeline,158,245.68419785479261,-30.385227907668195,2.105962510151553,2.4,-27.90422535211264,12.0
9944201,pipeline,159,246.4002799166762,-38.53401294838477,2.115758378648783,3.5199999999999996,39.29577464788734,12.0
9944201,pipeline,160,247.13823041955038,-15.19224296259381,2.1147536717749245,2.4,-27.90422535211264,12.0
9944201,pipeline,161,247.83945591428156,-44.73448470277617,1.4745991125893871,3.6799999999999997,48.89577464788735,12.0
9944201,pipeline,162,248.58558135868174,-9.620798919595472,2.1150032460814403,2.4,-27.90422535211264,12.0
9944201,pipeline,163,249.2811721175425,-47.277060313135735,2.1150598432958536,2.48,-23.104225352112636,12.0
9944201,pipeline,164,250.03907144718684,4.791020221646249,2.1149214718870404,2.4,-27.90422535211264,12.0
9944201,pipeline,165,250.80885925500002,73.97850931954054,3.1341447585557214,2.4,-27.90422535211264,12.0
9944201,pipeline,166,251.46833417646315,-15.68455792658824,2.1142462258041546,2.48,-23.104225352112636,12.0
9944201,pipeline,167,252.202737175754,2.5488068991398904,2.115440552281499,2.4,-27.90422535211264,12.0
9944201,pipeline,168,252.92189185976915,-1.175402272097017,2.1141061636243954,2.4,-27.90422535211264,12.0
9944201,pipeline,169,253.65484767457582,14.974016896435387,2.1140291815642276,2.4,-27.90422535211264,12.0
9944201,pipeline,170,254.40734903542486,59.269022365974706,2.989699722966891,3.9999999999999996,68.09577464788734,12.0
9944201,pipeline,171,255.0843775710091,-5.116840545751984,2.114299562716329,2.4,-27.90422535211264,12.0
9944201,pipeline,173,256.508733677141,-32.65795602199432,2.519225981492539,2.4,-27.90422535211264,12.0
9944201,pipeline,174,257.27225927625653,27.511952551367358,2.115197500208069,2.4,-27.90422535211264,12.0
9944201,pipeline,175,257.94025549240445,-49.88045034867355,2.114432851764691,2.4,-27.90422535211264,12.0
9944201,pipeline,178,260.015219546,-179.853075630308,60.0,,,
9944201,pipeline,179,260.84794137081786,-20.04060204565576,2.0124900477639454,2.4,-27.90422535211264,12.0
9944201,pipeline,180,261.5391735530479,-63.9732137874762,2.8452466021932543,3.9999999999999996,68.09577464788734,12.0
9944201,pipeline,181,262.2748295522802,-43.93552904602984,1.712087645052815,3.6799999999999997,48.89577464788735,12.0
9944201,pipeline,182,263.0162331901337,-15.621244690073581,2.01268014559533,2.4,-27.90422535211264,12.0
9944201,pipeline,183,263.7274787224616,-30.73463229094159,2.0133298329138927,2.4,-27.90422535211264,12.0
9944201,pipeline,184,264.4427518838203,-40.0482340875169,2.0132424008528584,2.96,5.695774647887362,12.0
9944201,pipeline,185,265.22590532195903,48.385762679254185,1.602432213194301,3.92,63.295774647887356,12.0
9944201,pipeline,186,265.8939135575101,-28.989332280279996,2.0142698966112738,2.56,-18.30422535211263,12.0
9944201,pipeline,187,266.63028196910017,-7.92577374366374,2.014792294268613,2.48,-23.104225352112636,12.0
9944201,pipeline,188,267.400761116,62.25724363899644,3.3836517820981893,2.4,-27.90422535211264,12.0
9944201,pipeline,189,268.1004346977873,30.480247259665703,2.0143428959027214,2.96,5.695774647887362,12.0
9944201,pipeline,190,268.817702901137,24.03950593020454,2.0147199791637966,2.4,-27.90422535211264,12.0
9944201,pipeline,191,269.50125993713795,-30.9453163814851,1.828131494875681,2.7199999999999998,-8.704225352112651,12.0
9944201,pipeline,192,270.2276171126466,-24.29793780212094,2.013952769153801,2.4,-27.90422535211264,12.0
9944201,pipeline,193,270.96279064900057,-4.954999605461126,2.014001200416815,2.4,-27.90422535211264,12.0
9944201,pipeline,194,271.55958605800004,-184.8765647993423,60.0,2.4,-27.90422535211264,12.0
9944201,pipeline,195,272.41302451012933,4.7678521138095675,2.01263275952209,2.48,-23.104225352112636,12.0
9944201,pipeline,196,273.1484981329908,24.54291488132185,2.014459405735963,2.6399999999999997,-13.504225352112655,12.0
9944201,pipeline,197,273.822246649705,-44.566175203308376,2.013342143284848,3.1999999999999997,20.095774647887346,12.0
9944201,pipeline,198,274.57707759332385,3.083429454727593,2.0140491792944584,2.48,-23.104225352112636,12.0
9944201,pipeline,199,275.31369522472414,24.505864518032467,2.014762009117769,2.7199999999999998,-8.704225352112651,12.0
9944201,pipeline,200,275.9865289062572,-45.92058822739091,2.0141423944011803,2.96,5.695774647887362,12.0
9944201,pipeline,201,276.74619187800306,8.687136933604052,2.0141934355805073,2.4,-27.90422535211264,12.0
9944201,pipeline,202,277.4400283966941,-31.49523030430828,2.0143594104430744,2.6399999999999997,-13.504225352112655,12.0
9944201,pipeline,203,278.1750731955114,-12.337674160453389,2.0142369911800486,2.4,-27.90422535211264,12.0
9944201,pipeline,204,278.86050705191826,-64.61987508769198,1.882335939309165,2.4,-27.90422535211264,12.0
9944201,pipeline,205,279.6472170949085,28.935632665152298,2.013798087146893,2.88,0.8957746478873574,12.0
9944201,pipeline,206,280.36001921004134,16.063724303394338,2.014310543102492,2.6399999999999997,-13.504225352112655,12.0
9944201,pipeline,208,281.81141771730455,27.463666456342253,2.013936855981782,2.48,-23.104225352112636,12.0
9944201,pipeline,209,282.4855897630761,-41.035541785713576,2.0141066772228102,2.7199999999999998,-8.704225352112651,12.0
9944201,pipeline,210,283.2020097149191,-48.69776528496004,2.0136359044781615,3.28,24.89577464788735,12.0
9944201,pipeline,211,283.97902505424537,30.897369191852704,2.013764595455707,3.5999999999999996,44.09577464788734,12.0
9944201,pipeline,212,284.6536652795838,-36.92766047387522,2.0137888188979622,2.56,-18.30422535211263,12.0
9944201,pipeline,213,285.3723577072742,-41.31751875269401,2.0131899386590595,3.36,29.695774647887355,12.0
9944201,pipeline,214,286.1486431712455,37.226595212951,1.9186508800500708,2.4,-27.90422535211264,12.0
9944201,pipeline,215,286.86683845380196,32.12084794112343,1.510608016336605,3.92,63.295774647887356,12.0
9944201,pipeline,216,287.53201600348035,-49.330434675111974,2.013221413298273,3.04,10.495774647887366,12.0
9944201,pipeline,217,288.2908575259551,4.0944035355187225,2.013580153840569,2.48,-23.104225352112636,12.0
9944201,pipeline,218,289.0251230427689,22.12979359430392,2.0134193842770545,2.88,0.8957746478873574,12.0
9944201,pipeline,219,289.7226912126164,-12.678995978330931,2.013476177143413,2.4,-27.90422535211264,12.0
9944201,pipeline,220,290.47685341582934,34.007622495209944,2.011943386384955,2.48,-23.104225352112636,12.0
9944201,pipeline,222,291.86952406309314,-39.16055375107135,2.0123290198990356,3.36,29.695774647887355,12.0
9944201,pipeline,223,292.62059390070056,3.0730582505748316,2.013082812300868,2.56,-18.30422535211263,12.0
9944201,pipeline,224,293.35698186082556,24.164766677540683,2.012583525149726,3.1999999999999997,20.095774647887346,12.0
9944201,pipeline,225,294.0853231128625,33.66921545772129,1.9452214652557283,3.84,58.49577464788736,12.0
9944201,pipeline,226,294.806378288689,32.681714494774496,2.0126482471205973,2.6399999999999997,-13.504225352112655,12.0
9944201,pipeline,227,295.5236369516656,26.227235027927236,2.012176017044475,3.5999999999999996,44.09577464788734,12.0
9944201,pipeline,228,296.23644079697164,13.357818115591726,2.013016665883069,2.7199999999999998,-8.704225352112651,12.0
9944201,pipeline,229,296.9719625625226,33.20220635595433,2.0119738127458224,2.56,-18.30422535211263,12.0
9944201,pipeline,230,297.69097407553335,29.27183093838721,2.011263646917627,3.6799999999999997,48.89577464788735,12.0
9944201,pipeline,231,298.40149203460226,13.110737844499454,2.011313495873784,2.88,0.8957746478873574,12.0
9944201,pipeline,232,299.1002623354578,-19.966983076656106,2.0116098560231817,2.48,-23.104225352112636,12.0
9944201,pipeline,233,299.8558437338046,28.763276389709063,2.011544927020377,2.6399999999999997,-13.504225352112655,12.0
9944201,pipeline,234,300.57144197988686,19.91779659513668,2.0120054524732325,2.96,5.695774647887362,12.0
9944201,pipeline,235,301.29552923397944,23.296488335417962,1.5393039486429916,2.4,-27.90422535211264,12.0
9944201,pipeline,236,302.01893087737653,25.687900674201956,2.011255273954282,2.6399999999999997,-13.504225352112655,12.0
9944201,pipeline,237,302.73584800640265,18.741612318690386,2.0117224169142736,3.04,10.495774647887366,12.0
9944201,pipeline,238,303.4509414935842,9.169279707002715,2.0121108323107237,2.7199999999999998,-8.704225352112651,12.0
9944201,pipeline,239,304.1875076216031,30.517549901214807,2.0108458433634597,2.56,-18.30422535211263,12.0
9944201,pipeline,240,304.90443229564556,23.582126369301477,1.578139256745249,3.6799999999999997,48.89577464788735,12.0
9944201,pipeline,241,305.61481101256146,7.220524575159288,2.011873593482713,2.6399999999999997,-13.504225352112655,12.0
9944201,pipeline,242,306.35045959899685,27.247534889002054,2.011623139279501,2.8,-3.904225352112647,12.0
9944201,pipeline,243,307.06656538452495,19.13291189634947,2.0107704485150797,3.4399999999999995,34.49577464788733,12.0
9944201,pipeline,244,307.78263207001066,10.961984842742822,2.0114107594029482,2.8,-3.904225352112647,12.0
9944201,pipeline,245,308.5174949855136,29.857629013968108,2.0107123713124446,2.48,-23.104225352112636,12.0
9944201,pipeline,246,309.23271437842203,20.466600649042448,2.010562833118776,3.5199999999999996,39.29577464788734,12.0
9944201,pipeline,247,309.9283938652436,-17.061892480924143,2.0102928968287026,2.56,-18.30422535211263,12.0
9944201,pipeline,248,310.6642170328173,3.2165146720853954,2.009893519931904,2.6399999999999997,-13.504225352112655,12.0
9944201,pipeline,249,311.37977352953334,-5.689084209943758,2.0090180522147314,2.56,-18.30422535211263,12.0
9944201,pipeline,250,312.11414660909554,12.501196206594614,2.009739388404132,3.1199999999999997,15.295774647887344,12.0
9944201,pipeline,251,312.8144114040714,-18.42445318121463,1.9932979997991664,2.4,-27.90422535211264,12.0
9944201,pipeline,252,313.56626835065407,24.942595744805658,2.009326927566697,2.56,-18.30422535211263,12.0
9944201,pipeline,253,314.28169213593253,15.845892392671885,2.0089025947132106,3.5999999999999996,44.09577464788734,12.0
9944201,pipeline,254,314.99436573603714,2.7889223901911464,2.0088469670740694,2.88,0.8957746478873574,12.0
9944201,pipeline,255,315.7334441845106,27.75493403890323,2.00840914556091,2.56,-18.30422535211263,12.0
9944201,pipeline,256,316.4459381075433,14.43922905303225,2.0085500101875318,3.5199999999999996,39.29577464788734,12.0
9944201,pipeline,257,317.1613363721512,5.30577593533053,2.0092331605851697,2.7199999999999998,-8.704225352112651,12.0
9944201,pipeline,258,317.8749460760393,-6.403204618845848,2.0091677022777694,2.6399999999999997,-13.504225352112655,12.0
9944201,pipeline,259,318.59458161438846,-9.434983549163007,2.0085880955102065,2.48,-23.104225352112636,12.0
9944201,pipeline,260,319.32959797399155,9.681620126175403,2.0094584384291547,2.8,-3.904225352112647,12.0
9944201,pipeline,261,320.0637540196157,27.55937167193224,2.0091758662567623,2.56,-18.30422535211263,12.0
9944201,pipeline,262,320.77744922740175,15.973516730782649,2.0092405991405666,3.6799999999999997,48.89577464788735,12.0
9944201,pipeline,263,321.500036602318,17.19238245716042,2.5952752826472993,3.92,63.295774647887356,12.0
9944201,pipeline,266,323.6613086282987,11.503237410070142,2.002594698606977,3.5199999999999996,39.29577464788734,12.0
9944201,pipeline,267,324.38996342024865,21.459183664983357,1.9996831252869272,3.76,53.69577464788735,12.0
9944201,pipeline,268,325.10864267440724,17.050355500314254,2.003276840047633,2.6399999999999997,-13.504225352112655,12.0
9944201,pipeline,269,325.8257028104697,10.309997277217917,2.0055147152633332,3.5999999999999996,44.09577464788734,12.0
9944201,pipeline,270,326.5022846613522,-54.71909160512041,2.0065655841154246,3.4399999999999995,34.49577464788733,12.0
9944201,pipeline,271,327.2776507417777,22.501110054481614,2.0066326856089107,2.48,-23.104225352112636,12.0
9944201,pipeline,272,327.9919336524438,11.761547260630323,2.0067584346167795,3.6799999999999997,48.89577464788735,12.0
