epoch,mid_bkjd,mid_err_min,duration_hours,duration_err_min,depth,chi2,dof,n,jac_rank,at_bound,oc_min
0,429.3756315620648,2.318181756260049,7.563364178035547,8.872844221162907,0.012909500448993857,52.0084604733649,48,54,6,False,0.06532773199069197
1,508.3013807976245,3.411884194672749,7.856136187034194,13.517678361485448,0.008829911412949436,156.54052797369738,50,56,6,False,-0.2830226362493704
2,587.22793910027,6.6258350771114785,7.388783088013147,32.75348477657282,0.005897600154146612,365.01194080984976,53,59,6,False,0.5336835989146493
